"Name","model_config.name","keep_incomplete","model_config.learn_modality_prior","datasets","ID","MFD_label_0","MFD_label_1","MFD_label_2","MFD_label_3","MFD_label_4","MFD_label_5","MFD_label_6","MFD_label_7","MFD_label_8","MFD_label_9","['audio'] reconstruction error (MSE)","['audio'] reconstruction error (SSIM)","['image'] reconstruction error (MSE)","['image'] reconstruction error (SSIM)","mean_coherence_1","mean_coherence_1_class_0","mean_coherence_1_class_1","mean_coherence_1_class_2","mean_coherence_1_class_3","mean_coherence_1_class_4","mean_coherence_1_class_5","mean_coherence_1_class_6","mean_coherence_1_class_7","mean_coherence_1_class_8","mean_coherence_1_class_9","mean_coherence_2","mean_coherence_2_class_0","mean_coherence_2_class_1","mean_coherence_2_class_2","mean_coherence_2_class_3","mean_coherence_2_class_4","mean_coherence_2_class_5","mean_coherence_2_class_6","mean_coherence_2_class_7","mean_coherence_2_class_8","mean_coherence_2_class_9","joint_coherence_prior"
"robust-brook-102","MoPoEConfig","true","","{'train_set': {'_target_': 'multivae.data.datasets.mhd.MHD', 'datapath': '/home/asenella/scratch/data/MHD', 'split': 'train', 'modalities': ['audio', 'image', 'trajectory'], 'missing_probabilities': {'image': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'audio': [0.1, 0.17777778, 0.25555556, 0.33333333, 0.41111111, 0.48888889, 0.56666667, 0.64444444, 0.72222222, 0.8], 'trajectory': [0.3, 0.31111111, 0.32222222, 0.33333333, 0.34444444, 0.35555556, 0.36666667, 0.37777778, 0.38888889, 0.4]}, 'keep_incomplete': '${keep_incomplete}'}, 'test_set': {'_target_': 'multivae.data.datasets.mhd.MHD', 'datapath': '/home/asenella/scratch/data/MHD', 'split': 'test', 'modalities': ['audio', 'image', 'trajectory']}}","mfp7ku31","7.446142972486952","6.711069044605175","8.609489857729054","7.20771659662258","6.784020881060651","7.585930630384695","7.216706049788706","6.126851606026973","10.711939788854442","6.373114395368208","15.04821491241455","0.5804372429847717","5.68174934387207","0.8676062226295471","0.7955000400543213","0.8851666450500488","0.8299999833106995","0.8968333601951599","0.8053333163261414","0.800166666507721","0.7863333821296692","0.875666618347168","0.7356666922569275","0.7831667065620422","0.5566666722297668","0.9238333106040956","0.984666645526886","0.940666675567627","0.959000051021576","0.9556666016578674","0.9719999432563782","0.9336666464805604","0.9580000042915344","0.8959999680519104","0.9386666417121888","0.699999988079071","0.4584999978542328"
"warm-moon-102","MoPoEConfig","true","","{'train_set': {'_target_': 'multivae.data.datasets.mhd.MHD', 'datapath': '/home/asenella/scratch/data/MHD', 'split': 'train', 'modalities': ['audio', 'image', 'trajectory'], 'missing_probabilities': {'image': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'audio': [0.1, 0.17777778, 0.25555556, 0.33333333, 0.41111111, 0.48888889, 0.56666667, 0.64444444, 0.72222222, 0.8], 'trajectory': [0.3, 0.31111111, 0.32222222, 0.33333333, 0.34444444, 0.35555556, 0.36666667, 0.37777778, 0.38888889, 0.4]}, 'keep_incomplete': '${keep_incomplete}'}, 'test_set': {'_target_': 'multivae.data.datasets.mhd.MHD', 'datapath': '/home/asenella/scratch/data/MHD', 'split': 'test', 'modalities': ['audio', 'image', 'trajectory']}}","cy7pia5u","7.160838568271526","6.542973004650363","8.856682369749734","7.02431696252029","6.847312381187323","7.56385469401433","6.964214868069456","6.284331069422248","10.4203502955785","6.208958424526552","15.285340309143066","0.5793938636779785","5.553718566894531","0.8700078129768372","0.79708331823349","0.8951666951179504","0.812833309173584","0.9021666646003724","0.7821666598320007","0.799333393573761","0.7733333706855774","0.8398333191871643","0.7534999847412109","0.8460000157356262","0.5665000081062317","0.9264333844184875","0.9853333830833436","0.9233333468437196","0.9660000205039978","0.9483332633972168","0.9790000319480896","0.9326665997505188","0.9576666355133056","0.9140000343322754","0.946000039577484","0.7120000720024109","0.4578999876976013"
"drawn-dust-102","MoPoEConfig","true","","{'train_set': {'_target_': 'multivae.data.datasets.mhd.MHD', 'datapath': '/home/asenella/scratch/data/MHD', 'split': 'train', 'modalities': ['audio', 'image', 'trajectory'], 'missing_probabilities': {'image': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'audio': [0.1, 0.17777778, 0.25555556, 0.33333333, 0.41111111, 0.48888889, 0.56666667, 0.64444444, 0.72222222, 0.8], 'trajectory': [0.3, 0.31111111, 0.32222222, 0.33333333, 0.34444444, 0.35555556, 0.36666667, 0.37777778, 0.38888889, 0.4]}, 'keep_incomplete': '${keep_incomplete}'}, 'test_set': {'_target_': 'multivae.data.datasets.mhd.MHD', 'datapath': '/home/asenella/scratch/data/MHD', 'split': 'test', 'modalities': ['audio', 'image', 'trajectory']}}","85jawihz","7.970015277265816","6.815822271296448","8.909529452201957","7.495426556372394","7.051984628859173","8.042679126548444","7.2818038116862756","6.386498671762966","11.42622521590318","6.778866434596185","15.160795211791992","0.579027533531189","5.571844577789307","0.8715043663978577","0.7947499752044678","0.8954999446868896","0.796833336353302","0.8999999165534973","0.827833354473114","0.796500027179718","0.7786666750907898","0.8503333926200867","0.7620000243186951","0.7861666679382324","0.5536666512489319","0.922166645526886","0.9896667003631592","0.9160000681877136","0.9693333506584167","0.949999988079071","0.981333315372467","0.9336667060852052","0.9566667079925536","0.8886666297912598","0.9206666946411132","0.7156667113304138","0.45659998059272766"
"gentle-pine-103","MMVAEPlusConfig","true","true","{'train_set': {'_target_': 'multivae.data.datasets.mhd.MHD', 'datapath': '/home/asenella/scratch/data/MHD', 'split': 'train', 'modalities': ['audio', 'image', 'trajectory'], 'missing_probabilities': {'image': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'audio': [0.1, 0.17777778, 0.25555556, 0.33333333, 0.41111111, 0.48888889, 0.56666667, 0.64444444, 0.72222222, 0.8], 'trajectory': [0.3, 0.31111111, 0.32222222, 0.33333333, 0.34444444, 0.35555556, 0.36666667, 0.37777778, 0.38888889, 0.4]}, 'keep_incomplete': '${keep_incomplete}'}, 'test_set': {'_target_': 'multivae.data.datasets.mhd.MHD', 'datapath': '/home/asenella/scratch/data/MHD', 'split': 'test', 'modalities': ['audio', 'image', 'trajectory']}}","0ata0yw1","6.233750286576771","4.802236977441276","6.037189078969758","4.907084465336563","5.2268016782292355","6.505442298422795","6.5120327827670135","5.452809472144346","9.597779067732294","6.195910595734657","33.10044479370117","0.5288055539131165","12.382378578186035","0.6937182545661926","0.6971499919891357","0.8333333134651184","0.7381666302680969","0.7873333096504211","0.7213333249092102","0.8173334002494812","0.6935000419616699","0.7441666722297668","0.6779999732971191","0.4995000064373016","0.4588333368301392","0.687666654586792","0.8353333473205566","0.7213333249092102","0.765333354473114","0.7166666984558105","0.809666633605957","0.6866666674613953","0.7353333830833435","0.6786666512489319","0.4833333492279053","0.4443333148956299","0.2848999798297882"
"youthful-aardvark-96","MMVAEConfig","true","","{'train_set': {'_target_': 'multivae.data.datasets.mhd.MHD', 'datapath': '/home/asenella/scratch/data/MHD', 'split': 'train', 'modalities': ['audio', 'image', 'trajectory'], 'missing_probabilities': {'image': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'audio': [0.1, 0.17777778, 0.25555556, 0.33333333, 0.41111111, 0.48888889, 0.56666667, 0.64444444, 0.72222222, 0.8], 'trajectory': [0.3, 0.31111111, 0.32222222, 0.33333333, 0.34444444, 0.35555556, 0.36666667, 0.37777778, 0.38888889, 0.4]}, 'keep_incomplete': '${keep_incomplete}'}, 'test_set': {'_target_': 'multivae.data.datasets.mhd.MHD', 'datapath': '/home/asenella/scratch/data/MHD', 'split': 'test', 'modalities': ['audio', 'image', 'trajectory']}}","m684jcmj","5.8456311902522415","3.930317241164098","6.555788083436701","5.319375340053614","5.185186374078442","5.7949054510563345","5.7841838720762695","4.792306210870736","10.257730558212014","5.981605146988517","23.888015747070312","0.520877480506897","16.702152252197266","0.5835956335067749","0.652816653251648","0.8376666903495789","0.7446667551994324","0.796833336353302","0.6293333172798157","0.7431666851043701","0.5788333415985107","0.735166609287262","0.577333390712738","0.4889999926090241","0.3961666822433472","0.6434666514396667","0.815000057220459","0.734666645526886","0.7926666736602783","0.6246666312217712","0.7393333315849304","0.5653333067893982","0.7226667404174805","0.5713333487510681","0.4736666679382324","0.39533331990242","0.3604999780654907"
"rich-rain-95","MMVAEConfig","true","","{'train_set': {'_target_': 'multivae.data.datasets.mhd.MHD', 'datapath': '/home/asenella/scratch/data/MHD', 'split': 'train', 'modalities': ['audio', 'image', 'trajectory'], 'missing_probabilities': {'image': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'audio': [0.1, 0.17777778, 0.25555556, 0.33333333, 0.41111111, 0.48888889, 0.56666667, 0.64444444, 0.72222222, 0.8], 'trajectory': [0.3, 0.31111111, 0.32222222, 0.33333333, 0.34444444, 0.35555556, 0.36666667, 0.37777778, 0.38888889, 0.4]}, 'keep_incomplete': '${keep_incomplete}'}, 'test_set': {'_target_': 'multivae.data.datasets.mhd.MHD', 'datapath': '/home/asenella/scratch/data/MHD', 'split': 'test', 'modalities': ['audio', 'image', 'trajectory']}}","2l8py84k","6.235893359074898","4.654914019060218","7.566774709132813","6.481493162135598","6.092535381145422","6.280866421190451","6.33461864477648","5.536576331053626","11.252223687643175","7.012233269704233","23.628137588500977","0.5114145874977112","17.28362274169922","0.5861831307411194","0.6173500418663025","0.8173334002494812","0.7626667022705078","0.7720000147819519","0.4983333349227905","0.7226666808128357","0.5486666560173035","0.6923332810401917","0.5828333497047424","0.43333330750465393","0.34333336353302","0.6098333597183228","0.8143332600593567","0.7583333849906921","0.7490000128746033","0.49833330512046814","0.7116666436195374","0.5493333339691162","0.690666675567627","0.5706666707992554","0.4276666641235352","0.3283333480358124","0.2937999963760376"
"usual-night-94","MMVAEConfig","true","","{'train_set': {'_target_': 'multivae.data.datasets.mhd.MHD', 'datapath': '/home/asenella/scratch/data/MHD', 'split': 'train', 'modalities': ['audio', 'image', 'trajectory'], 'missing_probabilities': {'image': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'audio': [0.1, 0.17777778, 0.25555556, 0.33333333, 0.41111111, 0.48888889, 0.56666667, 0.64444444, 0.72222222, 0.8], 'trajectory': [0.3, 0.31111111, 0.32222222, 0.33333333, 0.34444444, 0.35555556, 0.36666667, 0.37777778, 0.38888889, 0.4]}, 'keep_incomplete': '${keep_incomplete}'}, 'test_set': {'_target_': 'multivae.data.datasets.mhd.MHD', 'datapath': '/home/asenella/scratch/data/MHD', 'split': 'test', 'modalities': ['audio', 'image', 'trajectory']}}","w82raesp","6.533769234366259","4.583494402387675","6.859598560473414","5.90976940376859","5.736790245704173","6.50862872763453","6.727687112437598","4.915634963448697","11.05491650372776","6.7129259551966225","23.81608009338379","0.5228355526924133","17.08754539489746","0.574219822883606","0.645883321762085","0.8241667151451111","0.7581666111946106","0.8258333206176758","0.6570000052452087","0.7393333315849304","0.5276666879653931","0.6458333134651184","0.6176666617393494","0.4661666452884674","0.3969999849796295","0.6387333273887634","0.8243333697319031","0.7516666054725647","0.7986666560173035","0.6579999923706055","0.7293334007263184","0.515666663646698","0.6439999938011169","0.6100000143051147","0.4586666822433472","0.3969999849796295","0.34869998693466187"
"snowy-donkey-93","MMVAEConfig","true","","{'train_set': {'_target_': 'multivae.data.datasets.mhd.MHD', 'datapath': '/home/asenella/scratch/data/MHD', 'split': 'train', 'modalities': ['audio', 'image', 'trajectory'], 'missing_probabilities': {'image': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'audio': [0.1, 0.17777778, 0.25555556, 0.33333333, 0.41111111, 0.48888889, 0.56666667, 0.64444444, 0.72222222, 0.8], 'trajectory': [0.3, 0.31111111, 0.32222222, 0.33333333, 0.34444444, 0.35555556, 0.36666667, 0.37777778, 0.38888889, 0.4]}, 'keep_incomplete': '${keep_incomplete}'}, 'test_set': {'_target_': 'multivae.data.datasets.mhd.MHD', 'datapath': '/home/asenella/scratch/data/MHD', 'split': 'test', 'modalities': ['audio', 'image', 'trajectory']}}","6ai4zipd","6.898911723204001","4.50706432290329","7.090295116584099","5.99444462868572","5.738993609338584","6.805459821995688","6.672865548871058","5.341421650624949","11.470795173609856","6.55700532043698","24.783891677856445","0.5167801380157471","16.99091148376465","0.5819204449653625","0.6041000485420227","0.768833339214325","0.6635000109672546","0.7436666488647461","0.5351666808128357","0.6811666488647461","0.5303333401679993","0.7024999260902405","0.5723333358764648","0.4478333294391632","0.3956666886806488","0.5921333432197571","0.7703332901000977","0.6540000438690186","0.7119999527931213","0.5353333353996277","0.6730000376701355","0.5016666650772095","0.7093332409858704","0.5723333358764648","0.4229999780654907","0.3703333139419556","0.271699994802475"
"earnest-sun-91","MMVAEPlusConfig","true","true","{'train_set': {'_target_': 'multivae.data.datasets.mhd.MHD', 'datapath': '/home/asenella/scratch/data/MHD', 'split': 'train', 'modalities': ['audio', 'image', 'trajectory'], 'missing_probabilities': {'image': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'audio': [0.1, 0.17777778, 0.25555556, 0.33333333, 0.41111111, 0.48888889, 0.56666667, 0.64444444, 0.72222222, 0.8], 'trajectory': [0.3, 0.31111111, 0.32222222, 0.33333333, 0.34444444, 0.35555556, 0.36666667, 0.37777778, 0.38888889, 0.4]}, 'keep_incomplete': '${keep_incomplete}'}, 'test_set': {'_target_': 'multivae.data.datasets.mhd.MHD', 'datapath': '/home/asenella/scratch/data/MHD', 'split': 'test', 'modalities': ['audio', 'image', 'trajectory']}}","l89bnowz","6.635128216406279","5.007457574407168","6.610887437241288","5.468250339193122","5.616703154794604","6.7934679846967505","6.904225484526696","6.091458841951737","9.798410422944256","6.714016467745976","27.583036422729492","0.5301921963691711","12.745528221130373","0.6785086393356323","0.6757333278656006","0.8554999828338623","0.6963333487510681","0.8193333148956299","0.6331666111946106","0.8006666302680969","0.6561666131019592","0.7713333964347839","0.5720000267028809","0.5210000276565552","0.4318333566188812","0.6707000732421875","0.8449999690055847","0.6869999766349792","0.8086667060852051","0.6323333382606506","0.8003333210945129","0.6573333144187927","0.7626667022705078","0.5663333535194397","0.5209999680519104","0.42633333802223206","0.24809999763965607"
"golden-frog-90","MMVAEPlusConfig","true","true","{'train_set': {'_target_': 'multivae.data.datasets.mhd.MHD', 'datapath': '/home/asenella/scratch/data/MHD', 'split': 'train', 'modalities': ['audio', 'image', 'trajectory'], 'missing_probabilities': {'image': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'audio': [0.1, 0.17777778, 0.25555556, 0.33333333, 0.41111111, 0.48888889, 0.56666667, 0.64444444, 0.72222222, 0.8], 'trajectory': [0.3, 0.31111111, 0.32222222, 0.33333333, 0.34444444, 0.35555556, 0.36666667, 0.37777778, 0.38888889, 0.4]}, 'keep_incomplete': '${keep_incomplete}'}, 'test_set': {'_target_': 'multivae.data.datasets.mhd.MHD', 'datapath': '/home/asenella/scratch/data/MHD', 'split': 'test', 'modalities': ['audio', 'image', 'trajectory']}}","2ni8e0ik","5.401132450692977","3.9148363560678736","5.816868246440175","4.762176616684205","4.599127547254916","5.732960368885679","5.788543489429479","4.850696609277812","9.174172796491256","5.900392404677217","21.68810272216797","0.5326861143112183","12.810672760009766","0.6881988048553467","0.7003833651542664","0.856333315372467","0.7921667098999023","0.8023333549499512","0.7365000247955322","0.8218333125114441","0.6644999980926514","0.7491666674613953","0.6246666312217712","0.5398333668708801","0.4165000021457672","0.6968666911125183","0.8480000495910645","0.7880000472068787","0.8026666641235352","0.7426667213439941","0.8203333020210266","0.6650000214576721","0.7413333058357239","0.6159999966621399","0.5270000100135803","0.4176666736602783","0.32330000400543213"
"whole-wind-88","MMVAEPlusConfig","true","true","{'train_set': {'_target_': 'multivae.data.datasets.mhd.MHD', 'datapath': '/home/asenella/scratch/data/MHD', 'split': 'train', 'modalities': ['audio', 'image', 'trajectory'], 'missing_probabilities': {'image': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'audio': [0.1, 0.17777778, 0.25555556, 0.33333333, 0.41111111, 0.48888889, 0.56666667, 0.64444444, 0.72222222, 0.8], 'trajectory': [0.3, 0.31111111, 0.32222222, 0.33333333, 0.34444444, 0.35555556, 0.36666667, 0.37777778, 0.38888889, 0.4]}, 'keep_incomplete': '${keep_incomplete}'}, 'test_set': {'_target_': 'multivae.data.datasets.mhd.MHD', 'datapath': '/home/asenella/scratch/data/MHD', 'split': 'test', 'modalities': ['audio', 'image', 'trajectory']}}","k702cul8","6.122131116102836","5.0076379674174305","6.807117098071517","5.521723233906577","5.1129545861270085","6.650854620284696","6.699907710202973","6.104472245921553","9.971316533897372","6.892899863326449","28.08698272705078","0.5216454863548279","12.086337089538574","0.6975936889648438","0.688849925994873","0.8633332848548889","0.7188332676887512","0.7551667094230652","0.7574999928474426","0.8436666131019592","0.687999963760376","0.7639999985694885","0.5548333525657654","0.4973333179950714","0.44583332538604736","0.6820666790008545","0.8586666584014893","0.7173333168029785","0.737333357334137","0.7569999694824219","0.8376666903495789","0.7093333601951599","0.7516666054725647","0.5486666560173035","0.4703333377838135","0.4326666593551636","0.2694999873638153"
"faithful-glade-85","MMVAEPlusConfig","false","true","{'train_set': {'_target_': 'multivae.data.datasets.mhd.MHD', 'datapath': '/home/asenella/scratch/data/MHD', 'split': 'train', 'modalities': ['audio', 'image', 'trajectory']}, 'test_set': {'_target_': 'multivae.data.datasets.mhd.MHD', 'datapath': '/home/asenella/scratch/data/MHD', 'split': 'test', 'modalities': ['audio', 'image', 'trajectory']}}","a9eusl8i","4.270476439024054","3.598742898266055","4.938940409894356","3.803370378877728","3.910837204344995","4.226509344536976","5.027981288850429","3.6345413978020455","7.9191186987155024","4.101081130242799","21.73080062866211","0.5221924185752869","9.558856964111328","0.748899519443512","0.7502999901771545","0.7856666445732117","0.6546667218208313","0.8145000338554382","0.7239999771118164","0.8499999642372131","0.7885000109672546","0.7998332977294922","0.7560000419616699","0.7208333015441895","0.6089999675750732","0.7433333396911621","0.7636666893959045","0.6483333706855774","0.8013333678245544","0.706000030040741","0.8450000286102295","0.7726666927337646","0.8019999861717224","0.7689999938011169","0.7253333926200867","0.5999999642372131","0.29019999504089355"
"splendid-sunset-84","MMVAEPlusConfig","false","true","{'train_set': {'_target_': 'multivae.data.datasets.mhd.MHD', 'datapath': '/home/asenella/scratch/data/MHD', 'split': 'train', 'modalities': ['audio', 'image', 'trajectory']}, 'test_set': {'_target_': 'multivae.data.datasets.mhd.MHD', 'datapath': '/home/asenella/scratch/data/MHD', 'split': 'test', 'modalities': ['audio', 'image', 'trajectory']}}","uqaj2rmu","3.787394635246908","3.5290650196509983","4.964057101166145","3.814870497690809","3.7853338801951137","4.086465025890298","4.845105055740237","4.009938666941375","8.050221259170788","4.03523064573708","22.5320987701416","0.5214441418647766","9.646282196044922","0.7558203339576721","0.7333332896232605","0.8106667399406433","0.7013333439826965","0.8058333396911621","0.6481666564941406","0.8199999928474426","0.7745000720024109","0.8220000267028809","0.7043333053588867","0.7021666169166565","0.544333279132843","0.722599983215332","0.8053333163261414","0.6956666111946106","0.7870000004768372","0.6376667022705078","0.8100000023841858","0.7506666779518127","0.8173332810401917","0.6893332600593567","0.6990000605583191","0.5339999794960022","0.2854999899864197"
"zesty-planet-83","MMVAEPlusConfig","false","true","{'train_set': {'_target_': 'multivae.data.datasets.mhd.MHD', 'datapath': '/home/asenella/scratch/data/MHD', 'split': 'train', 'modalities': ['audio', 'image', 'trajectory']}, 'test_set': {'_target_': 'multivae.data.datasets.mhd.MHD', 'datapath': '/home/asenella/scratch/data/MHD', 'split': 'test', 'modalities': ['audio', 'image', 'trajectory']}}","iyodji5a","3.39440491611393","2.9933712367982745","4.005300714371259","2.965289066891472","2.9240052797631884","3.425396357828314","3.957292221284303","2.9489819808919475","6.621447952920832","3.4080420338245547","19.724365234375","0.537877082824707","8.986942291259766","0.7792667746543884","0.8067999482154846","0.8408333659172058","0.7781667113304138","0.8729999661445618","0.7644999623298645","0.8423333168029785","0.8011667132377625","0.8526666760444641","0.8469999432563782","0.793666660785675","0.674666702747345","0.8000666499137878","0.8386666774749756","0.7720000147819519","0.8463333249092102","0.7549999356269836","0.8316666483879089","0.7856667041778564","0.8573333621025085","0.8440000414848328","0.7950000166893005","0.675000011920929","0.4081999957561493"
"toasty-gorge-81","MVTCAEConfig","false","","{'train_set': {'_target_': 'multivae.data.datasets.mhd.MHD', 'datapath': '/home/asenella/scratch/data/MHD', 'split': 'train', 'modalities': ['audio', 'image', 'trajectory']}, 'test_set': {'_target_': 'multivae.data.datasets.mhd.MHD', 'datapath': '/home/asenella/scratch/data/MHD', 'split': 'test', 'modalities': ['audio', 'image', 'trajectory']}}","20qdfif1","0.9172836914165212","0.9428424179320366","1.0861639500732494","0.6821637073965748","1.1176500580213236","0.8252425852776016","1.3522495674899104","1.2232226888413409","1.6616246480380643","0.6850860380482551","14.53000259399414","0.5865674018859863","6.350799083709717","0.8479297161102295","0.7869000434875488","0.8495000004768372","0.7543333172798157","0.824999988079071","0.7926666140556335","0.8018333315849304","0.7816666960716248","0.8050000071525574","0.7226666808128357","0.7793333530426025","0.7569999694824219","0.9411333203315736","0.9760000109672546","0.8959999680519104","0.955666720867157","0.9389999508857728","0.9626666903495787","0.9473333358764648","0.9609999656677246","0.9129999279975892","0.9613333344459534","0.8993332982063293","0.343999981880188"
"revived-plasma-80","MVTCAEConfig","false","","{'train_set': {'_target_': 'multivae.data.datasets.mhd.MHD', 'datapath': '/home/asenella/scratch/data/MHD', 'split': 'train', 'modalities': ['audio', 'image', 'trajectory']}, 'test_set': {'_target_': 'multivae.data.datasets.mhd.MHD', 'datapath': '/home/asenella/scratch/data/MHD', 'split': 'test', 'modalities': ['audio', 'image', 'trajectory']}}","7s3hped1","1.056076092464897","0.9610356654666904","1.284530506990123","0.6812626973674617","1.302540760225274","0.9175479072868123","1.5556062096370942","1.1350266445150063","2.009229113341697","0.8849380907553209","14.661676406860352","0.5857849717140198","6.319303035736084","0.8497596383094788","0.7679333090782166","0.8053333163261414","0.7309999465942383","0.8351666331291199","0.7713333964347839","0.7885000109672546","0.7584999203681946","0.7818333506584167","0.7278332710266113","0.7655000686645508","0.7143333554267883","0.939500093460083","0.9656667113304138","0.9136666655540466","0.955666720867157","0.937666654586792","0.9566666483879088","0.940666675567627","0.9546666145324708","0.9219999313354492","0.959666669368744","0.8886666297912598","0.32199999690055847"
"glad-dragon-79","MVTCAEConfig","false","","{'train_set': {'_target_': 'multivae.data.datasets.mhd.MHD', 'datapath': '/home/asenella/scratch/data/MHD', 'split': 'train', 'modalities': ['audio', 'image', 'trajectory']}, 'test_set': {'_target_': 'multivae.data.datasets.mhd.MHD', 'datapath': '/home/asenella/scratch/data/MHD', 'split': 'test', 'modalities': ['audio', 'image', 'trajectory']}}","ksfs0092","1.3385380080443976","0.9875671138404218","1.1751439557906915","0.8576179727989991","1.1785816890342429","0.8317804007627677","1.6821919654097253","1.0946747190949375","1.9391731153468883","0.7010523485602024","14.689740180969238","0.5844023823738098","6.384521961212158","0.8491693139076233","0.7634167075157166","0.7876666188240051","0.7208333015441895","0.824833333492279","0.7355000376701355","0.7948333621025085","0.7518332600593567","0.7726666331291199","0.7271666526794434","0.7720000147819519","0.746833324432373","0.9343666434288024","0.9673333168029784","0.9059999585151672","0.9476666450500488","0.919333279132843","0.9600000381469728","0.9296666979789734","0.956333339214325","0.9243333339691162","0.949999988079071","0.8829999566078186","0.29429998993873596"
"celestial-blaze-78","MVTCAEConfig","false","","{'train_set': {'_target_': 'multivae.data.datasets.mhd.MHD', 'datapath': '/home/asenella/scratch/data/MHD', 'split': 'train', 'modalities': ['audio', 'image', 'trajectory']}, 'test_set': {'_target_': 'multivae.data.datasets.mhd.MHD', 'datapath': '/home/asenella/scratch/data/MHD', 'split': 'test', 'modalities': ['audio', 'image', 'trajectory']}}","045fjzll","1.004043898561241","1.2172174562180171","1.2367236983945569","0.7764898531359417","1.2348514567181266","1.1500586515173996","1.433530995509935","0.9724577188129132","1.8665229800043108","0.794762603776106","14.692469596862791","0.5855533480644226","6.072500228881836","0.8582416772842407","0.773349940776825","0.8241667151451111","0.703000009059906","0.7988333702087402","0.7705000042915344","0.7911666035652161","0.7326666712760925","0.8189999461174011","0.735333263874054","0.8104999661445618","0.7483332753181458","0.9410667419433594","0.9696666598320008","0.8970000147819519","0.9570000171661376","0.9363333582878112","0.9626666903495787","0.9383333325386048","0.9623332619667052","0.9163333773612976","0.9606666564941406","0.9103333353996276","0.3154999911785126"
"charmed-dust-77","MMVAEPlusConfig","false","true","{'train_set': {'_target_': 'multivae.data.datasets.mhd.MHD', 'datapath': '/home/asenella/scratch/data/MHD', 'split': 'train', 'modalities': ['audio', 'image', 'trajectory']}, 'test_set': {'_target_': 'multivae.data.datasets.mhd.MHD', 'datapath': '/home/asenella/scratch/data/MHD', 'split': 'test', 'modalities': ['audio', 'image', 'trajectory']}}","kdc80n2r","3.029458056961461","3.195524661022127","4.3725621284538745","3.0347353693394252","2.8502121010226493","3.510208975324255","3.951963471931929","2.8781260511655207","6.598634982374896","3.3393556983348907","18.63833999633789","0.5416833162307739","8.756826400756836","0.7862285375595093","0.8161166310310364","0.8951666951179504","0.7835000157356262","0.8393332958221436","0.7481666207313538","0.8871666789054871","0.8273332715034485","0.862500011920929","0.8433333039283752","0.7804999947547913","0.6941666603088379","0.8095666766166687","0.8913333415985107","0.7593333125114441","0.8346666693687439","0.749666690826416","0.8836666941642761","0.8133333325386047","0.8696667551994324","0.8370000720024109","0.7676666378974915","0.6893332600593567","0.42899999022483826"
"different-wave-75","MMVAEConfig","false","","{'train_set': {'_target_': 'multivae.data.datasets.mhd.MHD', 'datapath': '/home/asenella/scratch/data/MHD', 'split': 'train', 'modalities': ['audio', 'image', 'trajectory']}, 'test_set': {'_target_': 'multivae.data.datasets.mhd.MHD', 'datapath': '/home/asenella/scratch/data/MHD', 'split': 'test', 'modalities': ['audio', 'image', 'trajectory']}}","ell65s6v","4.144750905947726","3.505723325753662","5.341928541489259","3.682402616924886","3.972081630911198","4.004482608419368","4.849859972494961","3.2347339968478246","8.615467930498395","4.1202580264048185","20.67804718017578","0.5207147598266602","13.69333267211914","0.6649606227874756","0.7324166297912598","0.815333366394043","0.6966667175292969","0.7868332862854004","0.612166702747345","0.7990000247955322","0.7208333015441895","0.8258333206176758","0.7761666774749756","0.6975000500679016","0.5938332676887512","0.7216666340827942","0.8173334002494812","0.6783332824707031","0.7956666946411133","0.5966666340827942","0.793999969959259","0.6956667304039001","0.809666633605957","0.7643333077430725","0.6783333420753479","0.5866666436195374","0.3750999867916107"
